0.04822580645161291,0.02698614127695494,0.04822580645161291,0.02698614127695494,0.04822580645161291,0.02698614127695494,0.04822580645161291,0.02698614127695494
0.04822580645161291,0.02698614127695494,0.04822580645161291,0.02698614127695494,0.04822580645161291,0.02698614127695494,0.04822580645161291,0.02698614127695494
0.04974193548387097,0.02861748517701022,0.04974193548387097,0.02861748517701022,0.04974193548387097,0.02861748517701022,0.04974193548387097,0.02861748517701022
0.04974193548387097,0.02861748517701022,0.04974193548387097,0.02861748517701022,0.04974193548387097,0.02861748517701022,0.04974193548387097,0.02861748517701022
0.05096774193548386,0.030104915401335048,0.05096774193548386,0.030104915401335048,0.05096774193548386,0.030104915401335048,0.05096774193548386,0.030104915401335045
0.05096774193548386,0.030104915401335048,0.05096774193548386,0.030104915401335048,0.05096774193548386,0.030104915401335048,0.05096774193548386,0.030104915401335045
0.05073387096774194,0.029928221232118468,0.05073387096774194,0.029928221232118468,0.05073387096774194,0.029928221232118468,0.050733870967741936,0.029928221232118465
0.05073387096774194,0.029928221232118468,0.05073387096774194,0.029928221232118468,0.05073387096774194,0.029928221232118468,0.050733870967741936,0.029928221232118465
0.0506258064516129,0.029830751161851975,0.0506258064516129,0.029830751161851975,0.0506258064516129,0.029830751161851975,0.0506258064516129,0.029830751161851975
0.05050537634408602,0.030707004190749034,0.05050537634408602,0.030707004190749034,0.05050537634408602,0.030707004190749034,0.05050537634408602,0.030707004190749034
0.05031797235023042,0.031167235832473553,0.05031797235023042,0.031167235832473553,0.05031797235023042,0.031167235832473553,0.05031797235023042,0.031167235832473553
0.05029032258064516,0.031529622033204134,0.05029032258064516,0.031529622033204134,0.05029032258064516,0.031529622033204134,0.05029032258064516,0.031529622033204134
0.050362007168458775,0.0320043816292097,0.050362007168458775,0.0320043816292097,0.050362007168458775,0.0320043816292097,0.050362007168458775,0.0320043816292097
0.050354838709677406,0.032328278423820765,0.050354838709677406,0.032328278423820765,0.050354838709677406,0.032328278423820765,0.050354838709677406,0.032328278423820765
0.05108211143695013,0.03286848653039941,0.05108211143695013,0.03286848653039941,0.05108211143695013,0.03286848653039941,0.05108211143695013,0.03286848653039941
0.0506258064516129,0.029830751161851975,0.0506258064516129,0.029830751161851975,0.0506258064516129,0.029830751161851975,0.0506258064516129,0.029830751161851975
0.05050537634408602,0.030707004190749034,0.05050537634408602,0.030707004190749034,0.05050537634408602,0.030707004190749034,0.05050537634408602,0.030707004190749034
0.05031797235023042,0.031167235832473553,0.05031797235023042,0.031167235832473553,0.05031797235023042,0.031167235832473553,0.05031797235023042,0.031167235832473553
0.05029032258064516,0.031529622033204134,0.05029032258064516,0.031529622033204134,0.05029032258064516,0.031529622033204134,0.05029032258064516,0.031529622033204134
0.050362007168458775,0.0320043816292097,0.050362007168458775,0.0320043816292097,0.050362007168458775,0.0320043816292097,0.050362007168458775,0.0320043816292097
